ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year
3334,0.183808588,34,NaN,10,NaN,0,0.359138155,NaN,-276727.9738,0.666666667,0.773809524,0.666666667,NaN,0.8,NaN,703873.7726,531034.8467,1.250000026,85268.67516
3335,NaN,107.3333333,0.666666667,10,0.777777778,0,NaN,0.711111111,2151390.199,272357.5418,0.666666667,0.666666667,0.095728434,1,-402189.9722,179270.3859,0.666666667,1.623934722,463244.91
3336,NaN,165.6666667,0.688888889,15,0.744663472,1,-0.011574029,0.857142857,2.31E+07,1105615.079,0.818241805,0.666666667,0.146545515,0.666666667,-75412.15771,-374164.6065,0.666666667,1.440846947,0.666666667
3337,0.08949178,125.6666667,0.666666667,10,0.716802168,0,NaN,NaN,-501905.4304,257753.7037,0.674345506,0.712328767,NaN,0.666666667,55610.70482,10982.22221,4489375.164,1.470905597,121941.937
3338,6.284089252,NaN,0.777777778,15,0.831168831,0,NaN,0.666666667,18714.52301,0.666666667,0.75297619,0.685185185,0.192645052,0.666666667,618853.6784,-15061.96726,313676.4266,1.336575807,0.666666667
3339,NaN,NaN,0.666666667,10,0.760683761,0,NaN,0.761904762,138133.9331,165568.2937,0.706878307,0.695387868,-0.084996812,0.666666667,47786.46185,8148994.304,0.666666667,1.443490287,167189.3461
3340,-0.13573997,274,1,10,0.762762763,0,NaN,0.666666667,705324.0214,26052.48859,0.70212766,0.666666667,-0.095205207,0.796296296,298001.0151,1808292.944,1921518.684,1.521564975,0.666666667
3341,NaN,67.33333333,NaN,15,0.729059829,0,NaN,0.666666667,-340506.2481,264482.5202,0.689655172,0.666666667,0.124785064,NaN,1.54E+07,-3892.646506,1.01E+07,1.4763014,126532.7715
3342,NaN,NaN,0.813333333,15,0.743902439,0,5.227639957,0.777777778,1.20E+07,351372.1452,0.771689498,0.666666667,-0.10169757,0.666666667,5589895.915,22796.08017,787438.6356,1.22548323,422411.6383
3343,-0.016742199,182.3333333,0.909090909,15,0.738368911,1,0.066166515,0.670977011,404899.3082,175346.7261,0.722788962,0.674581554,-0.155968566,1,889919.1514,71900.7764,2892023.68,1.371912305,0.666666667
3344,0.233299504,412.3333333,0.722222222,20,0.927240143,1,-0.231952662,0.666666667,8846834.992,699848.7774,0.689431217,NaN,0.203402896,0.736842105,1944.997525,1392426.28,388769.4269,1.400663535,96779.09249
3345,-0.208059605,NaN,0.948717949,15,0.831521739,0,0.801047782,NaN,2859624.232,776534.6298,0.727333333,NaN,0.257134405,0.666666667,196826.4166,1098555.703,6906.368111,1.441465592,34505.12421
3346,-0.546669202,667.3333333,0.666666667,15,0.738080935,1,NaN,0.881226054,3526806.531,691089.2508,0.757990868,0.666666667,0.190711584,0.916666667,1.21E+07,87021.61161,0.666666667,1.623772595,1216.380762
3347,0.012687579,19,0.75,15,0.794609712,0,-0.135414791,0.733333333,5144440.953,356640.7865,0.788405797,NaN,0.12275014,0.666666667,19827.49399,58110.01909,2313050.93,1.366316527,212566.6018
3348,2.307107229,47.33333333,0.666666667,15,0.852941176,0,NaN,0.705882353,91357.52268,1063898.241,0.685446009,0.666666667,-0.856184365,0.888888889,1459059.261,809190.6518,0.666666667,1.343874935,183720.1574
3349,0.01792377,31.33333333,0.766666667,20,0.765656566,0,0.029178749,0.733333333,444216.8714,271533.3608,0.779047619,0.666666667,0.05925876,0.952380952,21561.8799,102618.4893,21210.16481,1.332273759,289.9922849
3350,-0.09051648,25.66666667,0.685185185,15,0.892330383,0,NaN,0.703703704,-186260.6618,105701.9142,0.666666667,0.68627451,NaN,0.844444444,-177766.443,749955.2438,1827513.78,1.266666667,1365131.98
3351,0.275749978,100.6666667,0.836356765,15,0.955782313,0,3.937900984,0.666666667,-89005.55948,190266.6985,0.728,0.666666667,-0.111400958,0.708333333,1113108.188,753002.8041,786223.791,1.441232575,3182270.19
3352,-0.225705314,67.33333333,0.800495663,10,0.752291331,0,NaN,0.666666667,3105935.554,1717169.221,0.731283422,0.666666667,-0.003551542,0.714285714,1.30E+07,-96088.97075,20875.35319,1.266666667,NaN
3353,-0.480827871,34,0.888888889,15,0.722943723,0,NaN,0.666666667,-251683.1535,256303.2341,0.738738739,0.666666667,NaN,0.666666667,-935231.4901,456495.0885,101400.1633,1.266100607,699846.8803
3354,NaN,142.3333333,0.952380952,15,0.775419982,0,0.998624014,0.703703704,136551.2769,0.666666667,0.74751773,0.666666667,NaN,0.666666667,78005.95755,4486436.304,159958.0733,1.427267706,354519.3846
3355,NaN,55.66666667,0.842105263,6.476683938,0.824561404,0,-0.239889026,0.666666667,1446474.44,147988.5178,0.755380695,0.667146259,-0.002290334,0.666666667,106892.4489,753002.8041,1296540.77,1.437477292,0.666666667
3356,0.30151559,20.66666667,0.825169082,15,0.733038296,0,NaN,0.666666667,2564974.377,1210196.561,0.738317757,0.666666667,NaN,0.925925926,-1355.790094,1.22E+07,1126768.027,1.419777254,43542.36781
3357,0.564534294,138,0.900252525,15,0.87037037,0,1.041727345,0.8,-540489.7379,0.666666667,0.677248677,0.666666667,NaN,0.777777778,3256.895402,1150939.272,722909.7383,1.052099856,423483.1139
3358,NaN,38,1,20,0.866666667,0,1.02527993,0.916666667,136600.1199,0.666666667,0.795275591,0.666666667,0.031203114,0.666666667,-16792.52556,2247793.417,690327.9574,1.235985566,73741.73988
3359,0.155420651,214,0.75,15,0.939393939,0,1.391671228,NaN,2196.925032,630479.2057,0.705128205,0.666666667,0.014568271,0.666666667,1.35E+07,80699.11856,1802611.162,1.538963201,0.666666667
3360,0.11610525,247.3333333,0.7,15,0.759481038,0,0.004374754,0.666666667,1683692.388,0.666666667,0.745614035,0.666666667,0.068474001,0.919047619,393458.8247,565182.9539,0.666666667,1.420555664,1215187.326
3361,0.458256346,337.3333333,NaN,15,0.715321969,1,0.443919295,0.8,2495953.878,16912.03422,0.771428571,0.666666667,0.437622317,0.952380952,1075311.998,1026520.601,326202.8218,1.605188977,431664.7884
3362,0.40110165,64,0.888888889,15,0.738295062,0,0.616191955,0.666666667,2.48E+07,326291.5691,0.741293532,0.666666667,NaN,NaN,342302.5008,850939.3148,444670.1304,1.216678574,0.666666667
3363,3.117398728,67.33333333,0.666666667,15,0.783291977,0,0.043859763,0.885057471,87144.56805,8509.697092,0.782520325,0.666666667,-0.256260072,0.666666667,90286.8942,803180.1411,682525.1565,1.281845698,227547.1872
3364,-0.372817709,44,1,15,0.730438185,1,0.938784919,0.717948718,-42440.0577,1519689.418,0.761904762,0.666666667,-0.009768305,0.939393939,44066.75989,1.08E+07,0.666666667,1.266666667,0.666666667
3365,1.500321024,NaN,NaN,15,0.921568627,0,NaN,0.714285714,-123658.8076,0.666666667,0.76702509,0.666666667,0.144862237,0.735632184,416012.4608,-962864.116,1355727.933,1.403335456,13246.70917
3366,-0.195550302,147.3333333,0.916666667,15,0.744132029,1,NaN,0.666666667,318714.8652,48.82145165,0.774964838,0.666666667,0.015593866,0.666666667,175470.0628,7558137.689,1980984.316,1.533335049,0.666666667
3367,NaN,10.66666667,0.861111111,10,0.790660225,0,0.137113244,1,21775.01929,1358424.418,0.740061162,0.666666667,-0.051757655,NaN,3086194.661,8421296.445,595174.9216,1.559607666,0.666666667
3368,0.175071771,100.6666667,1,15,0.79812716,0,NaN,0.952380952,8119539.03,2226.259409,0.689922481,0.677237274,0.187708991,0.666666667,4847235.683,288785.4231,622251.831,1.346254024,0.666666667
3369,0.500053651,19,0.666666667,10,0.879232712,0,-0.103440476,1,6954396.122,649659.8967,0.750873753,0.674418605,NaN,0.979166667,-207652.4841,588385.2107,2346697.421,1.385695924,827616.2652
3370,0.471687701,150.6666667,1,10,0.76744186,0,0.848577823,0.717948718,-101422.3602,0.666666667,0.703703704,0.666666667,0.147867925,0.666666667,1113013.58,1130462.435,11413.16113,1.470672611,63709.34736
3371,0.332586772,152.3333333,0.933333333,20,0.719901247,0,NaN,0.708333333,7918615.575,348297.9958,0.749867339,0.679875364,NaN,NaN,-467081.0543,1.04E+07,0.666666667,1.462834333,139009.1418
3372,0.325757106,NaN,NaN,10,0.709759189,0,1.156107458,0.958333333,1781602.726,1512324.349,0.707141682,0.666666667,0.041322222,0.666666667,0.666666667,-257825.1176,130062.9793,1.639344241,31414.12096
3373,NaN,NaN,0.666666667,15,0.799090969,0,NaN,NaN,114493.3005,0.666666667,0.666666667,0.666666667,0.145258801,0.666666667,1.11E+07,1652698.151,1441.858383,1.372116136,313975.6337
3374,-0.570366551,19,NaN,15,0.775255776,0,0.410580899,0.833333333,466488.6568,185196.6803,0.719324228,0.666666667,NaN,1,-152127.4165,6445.290253,0.666666667,1.225580576,218824.9069
3375,-0.175027071,24,0.740740741,25,0.760683761,1,0.075895725,0.666666667,-1949055.428,0.666666667,0.74796748,0.666666667,-0.292844364,0.666666667,3448126.365,555318.9263,277979.429,1.198738141,47395.04055
3376,0.01802501,174,0.708333333,10,0.758454106,0,0.408022443,0.666666667,170458.1418,241560.6929,0.69922256,0.689922481,-0.096709254,0.666666667,6936280.546,5803882.289,9146.002926,1.369222378,240703.5798
3377,0.333545312,197.3333333,NaN,15,0.896124031,0,NaN,0.666666667,1806797.114,10708.36818,0.69754857,NaN,0.209413606,0.666666667,-27962.73655,-52144.61562,350226.2228,1.517348174,196066.5956
3378,-0.294942608,127.3333333,0.861111111,15,0.83974359,0,NaN,NaN,6954396.122,872.2964662,0.728395062,0.666666667,0.123651087,0.666666667,507982.0694,421267.2292,26587.65797,1.336563989,526669.2107
3379,0.981757032,47.33333333,0.833333333,15,0.9,1,0.608463396,NaN,2619022.629,357136.3425,0.777777778,0.666666667,0.269776369,0.666666667,295956.8095,1695831.161,0.666666667,1.486292892,297776.2212
3380,0.460941361,69,0.696969697,25,0.771338251,0,1.801570894,0.666666667,20359.87071,393670.1144,0.666666667,0.666666667,NaN,0.979166667,364429.9401,6103.306399,338356.0868,1.624520712,552224.3424
3381,NaN,60.66666667,0.755555556,25,0.763358779,0,NaN,NaN,-44368.55562,114968.3448,0.705426357,0.679401154,NaN,NaN,410330.8897,1591840.315,4406982.295,1.424395328,289813.2482
3382,1.724251968,34,NaN,25,0.756613757,0,-0.484388092,0.777777778,2353387.949,0.666666667,0.748366013,0.675649241,-0.147750727,0.842807924,416317.6888,-88958.26436,0.666666667,1.322201117,156620.0586
3383,NaN,95.66666667,1,13.5,0.727969349,0,-0.265609902,NaN,1.71E+07,0.666666667,0.722916179,0.674418605,0.239809246,0.666666667,22327.96456,1186280.086,184018.8737,1.471600249,229733.1337
3384,NaN,120.6666667,0.851851852,15,0.896124031,0,0.713330649,0.8,0.666666667,103628.8724,0.743480108,0.684301663,0.136810859,0.666666667,-259302.7487,-1169.357054,131906.8727,1.246700743,916064.6192
3385,NaN,175.6666667,0.666666667,15,0.901960784,0,0.087851256,0.75,1856001.363,0.666666667,0.676870748,0.666666667,-0.003793782,0.857142857,319472.4207,667339.1377,2157516.102,1.345688636,373567.7023
3386,NaN,150.6666667,0.909090909,10,0.84859738,0,NaN,NaN,-84389.4901,0.666666667,0.754318236,0.666666667,0.049645332,0.666666667,140728.031,-24331.63467,890834.2006,1.225630696,588107.0216
3387,NaN,135,0.696969697,9.550000191,0.785411366,0,0.193360849,1,8447242.163,0.666666667,0.680952381,0.666666667,-0.071706173,1,-655376.6972,1731022.463,77978.41864,1.436872023,153006.0737
3388,0.619628755,92.33333333,1,15,0.824940048,0,NaN,NaN,1082764.084,423124.4196,0.720657277,0.666666667,-0.227415614,NaN,-92534.3282,76499.25162,695502.7619,1.480342024,262882.7551
3389,NaN,19,0.6875,10,0.792547985,0,NaN,NaN,2.12E+07,237581.3075,0.760707635,NaN,0.095033821,0.944444444,-629310.3878,0.666666667,1563441.597,1.507003855,988419.7716
3390,0.32597914,NaN,0.666666667,10,0.88086185,0,NaN,0.80952381,4043816.351,923116.3102,0.716177034,0.674498659,NaN,0.855072464,360854.9294,5004.997906,354451.2453,1.270186554,2636556.075
3391,0.093523264,67.33333333,NaN,10,0.838095238,0,NaN,1,-303257.6318,0.666666667,0.729390681,0.666666667,-0.108674454,0.666666667,-40822.4643,0.666666667,594413.9008,1.216166503,802894.6254
3392,-0.250926862,57.33333333,0.803921569,10,0.758333333,1,-0.119018214,NaN,-110278.7986,1268720.197,0.723747277,0.666666667,-0.02405907,1,504429.3046,1650265.311,681616.7067,2.363125,277656.8597
3393,0.010143971,75.66666667,0.8,15,0.759803922,0,NaN,0.910714286,331661.141,0.666666667,0.727014279,0.666666667,-0.905162325,0.682539683,NaN,48652.81988,724905.3056,1.329573576,40365.65446
3394,0.619632359,130.6666667,0.888888889,10,0.736135423,1,NaN,0.916666667,1.67E+07,1421003.97,0.766381766,0.675649241,0.137839778,NaN,-46379.60473,1959654.144,388735.7622,1.420050249,2907714.422
3395,NaN,49,0.777777778,15,0.905472637,0,0.841924174,NaN,166906.4308,82685.75678,0.764912281,0.666666667,0.057005712,0.714285714,43801.62489,213624.9249,982441.0763,1.327601383,0.666666667
3396,0.725794216,337.3333333,1,15,0.771094301,0,0.259440175,0.75,-197945.898,125041.3212,0.742779825,0.668897294,0.32063961,0.722222222,2441083.392,970186.2557,0.666666667,1.342392615,630970.1832
3397,0.022468327,60.66666667,0.833333333,12,0.89225358,0,NaN,0.666666667,-35296.11143,813206.2568,0.685185185,0.666666667,NaN,0.666666667,-713401.4858,-172719.5153,1.35E+07,1.476212293,0.666666667
3398,NaN,242.3333333,0.680555556,10,0.742916023,0,NaN,0.666666667,468530.0471,1352986.192,0.697734556,0.682072105,-0.251518298,0.6875,-244844.3296,4550580.043,256453.011,1.383452896,0.666666667
3399,NaN,97.33333333,0.895238095,15,0.846374889,0,NaN,0.904761905,27028.23066,455895.5361,0.763285024,0.673383121,0.004043334,NaN,196826.4166,267604.1357,948162.938,1.543336812,1527820.789
3400,-0.067769735,149,0.747126437,10,0.849056604,0,0.487786511,0.8,3017026.978,319847.7283,0.696221262,0.666666667,0.020053108,1,2881980.414,-779049.3898,6515566.198,1.47805403,283491.1164
3401,0.431240078,NaN,0.944444444,15,0.833333333,0,NaN,0.844444444,511915.172,165554.4776,0.73015873,0.666666667,NaN,0.888888889,NaN,26925.27302,308646.3042,1.40117996,0.666666667
3402,NaN,34,0.666666667,10,0.916666667,0,NaN,NaN,1415432.045,0.666666667,0.702408274,0.666666667,NaN,0.714285714,2524073.726,727890.0955,0.666666667,1.144499944,414899.2933
3403,NaN,17.33333333,0.766666667,20,0.762962963,1,NaN,1,-344387.0731,0.666666667,0.683016873,0.687454769,-0.159969618,0.708333333,444810.709,-87496.05341,274032.0138,1.517362907,249330.8062
3404,3.121570705,84,0.666666667,15,0.734151329,0,NaN,0.666666667,-66628.22324,0.666666667,0.748971193,NaN,0.162243684,0.80952381,2341461.254,-180875.0642,82907.83476,1.500451188,281753.4693
3405,0.609459394,150.6666667,0.712121212,10,0.888316151,0,0.530830721,0.769230769,7669946.897,2358670.243,0.751489713,NaN,NaN,0.6875,429730.8835,7199392.797,677806.916,1.419777254,295185.5761
3406,NaN,140.6666667,0.694444444,15,0.757575758,0,NaN,0.69047619,-396168.2054,102864.785,0.769503546,0.666666667,-0.002552586,1,NaN,1218498.08,268658.1538,1.44416273,163265.949
3407,0.009609618,NaN,0.769230769,10,0.707070707,0,NaN,NaN,5860435.29,0.666666667,0.693766938,0.666666667,-0.188167382,0.80952381,363651.1176,-133974.3067,791963.8086,1.423428004,4819.597281
3408,-0.220329772,94,NaN,20,0.844262295,0,0.072440205,0.733333333,892158.3461,864993.645,0.666666667,0.694444444,0.146377655,0.666666667,348061.5468,3637875.159,2073774.061,NaN,2399.707359
3409,0.08949178,104,0.666666667,10,0.704069956,1,NaN,NaN,3979766.401,0.666666667,0.720774198,0.666666667,0.068527639,0.666666667,285996.9349,104451.1699,309593.1478,1.423401986,NaN
3410,-0.007590162,84,0.777777778,20,0.849056604,0,-0.139667258,NaN,-7334.261647,108.5660536,0.705128205,0.680722892,NaN,1,1614185.544,-97095.8468,705529.9332,1.496582336,1205403.677
3411,NaN,167.3333333,0.743055556,15,0.702947846,0,NaN,0.666666667,2234599.243,240205.6423,0.688816529,0.666666667,0.081635888,0.761904762,1.66E+07,-569052.5358,434095.4348,1.430924388,30773.4844
3412,-0.029003502,257.3333333,NaN,15,0.695238095,0,NaN,0.904761905,687838.2547,199499.5697,0.732510288,0.666666667,0.205845676,0.666666667,5470472.993,2538.706359,1031278.455,1.522639185,0.666666667
3413,NaN,67.33333333,0.761904762,10,0.757749691,0,NaN,0.8,6761258.23,228554.4127,0.790322581,0.666666667,0.13345505,NaN,-3433.624803,12028.42437,892994.3333,1.37692565,0.666666667
3414,-0.135714445,157.3333333,0.938164251,25,0.745515227,0,0.386937557,0.717948718,-134135.0451,460207.8188,0.73928743,0.667189133,0.117302836,1,51341.6685,302990.1368,0.666666667,1.486407166,258088.2342
3415,-0.252521625,365.6666667,NaN,10,0.870845204,1,NaN,0.789811007,2012169.999,504202.8958,0.731292517,0.666666667,NaN,1,-163907.7278,-60921.18551,4421190.963,1.367994902,2781154.266
3416,0.60541435,125.6666667,0.666666667,10,0.830296223,1,NaN,0.75553814,4216057.219,114767.0746,0.724252421,NaN,-0.079881306,0.828680898,180295.8566,1384696.298,421494.8753,1.400727302,0.666666667
3417,0.010226119,19,0.75,10,0.84057971,0,NaN,0.833333333,-1318557.42,1137903.469,0.706896552,0.693693694,-0.201429515,0.666666667,-576414.5528,104245.4703,334485.6405,1.624548743,0.666666667
3418,NaN,NaN,0.833333333,10,0.76744186,1,NaN,0.740740741,401835.585,10263.4775,0.712962963,0.666666667,0.08699233,NaN,1.25E+07,-258601.3237,0.666666667,1.470643605,396865.147
3419,0.578954162,197.3333333,0.807017544,20,0.716917923,0,NaN,NaN,1051263.819,20458.95225,0.742154368,0.669312169,0.015141081,0.830508475,652427.0922,894765.826,0.666666667,1.264826876,2891569.781
3420,NaN,114,0.666666667,15,0.758241758,0,0.214498792,0.666666667,-153185.8987,166882.907,0.758333333,0.666666667,-0.542501106,0.708333333,-48359.73567,202112.071,5234941.718,1.250000026,0.666666667
3421,1.010726218,77.33333333,0.771428571,10,0.719469469,0,-0.055196615,0.755050505,2861460.133,448460.0687,0.714285714,0.666666667,-0.234591586,0.666666667,510487.4009,306739.0355,768122.0228,1.52798624,1139901.968
3422,0.419386151,87.33333333,0.833333333,10,0.732177264,0,2.387531115,1,5787910.728,404064.132,0.721322906,0.666666667,0.372993055,0.888888889,1094599.006,625485.3117,843613.9449,1.230549469,0.666666667
3423,0.705881911,77.33333333,0.818181818,10,0.758794789,1,NaN,0.666666667,37800.97367,0.666666667,0.740740741,0.666666667,0.190137361,1,2896277.44,3657911.761,447262.0713,1.423428004,29948.17255
3424,0.261754546,667.3333333,0.722222222,10,0.827250608,0,-0.213506982,0.888888889,-207738.8619,0.666666667,0.691542289,NaN,NaN,0.666666667,-8890.383876,67634.07718,907686.6401,1.229611331,57014.10231
3425,NaN,134,0.666666667,15,0.866300366,0,1.860564867,1,1660464.207,37546.76862,0.72325928,NaN,0.182731354,0.666666667,-133941.6043,-907344.0743,2568695.107,1.526279561,111379.766
3426,0.067845618,44,1,10,0.747368421,0,-0.090943725,0.722222222,1.87E+07,861516.3388,0.735042735,0.673469388,0.099332403,0.703703704,-223580.6946,-179734.8684,73059.2029,1.217948718,26158.04109
3427,-0.151455955,84,0.96969697,20,0.784857194,0,NaN,0.722222222,1.66E+07,457065.8126,0.690917108,0.666666667,NaN,0.866666667,34178.86299,4683276.696,974407.2844,1.287670139,353198.1811
3428,0.540590873,64,0.71875,25,0.733333333,1,-0.740899428,1,2810071.534,0.666666667,0.785243742,0.673101673,0.122422811,0.684210526,5372184.154,569033.4575,2910595.325,1.22584563,1058735.676
3429,0.21075373,77.33333333,0.6875,10,0.692386831,0,0.72680582,0.960784314,3935775.985,83875.7863,0.702870342,0.666666667,0.24649654,NaN,825747.5148,398064.3277,249618.8434,1.301249472,339583.3678
3430,0.349072667,50.66666667,1,15,0.712050078,0,NaN,NaN,5134025.752,1132358.069,0.792022792,0.666666667,-0.016446407,0.666666667,630559.8175,2755050.94,76350.45505,1.266666667,0.666666667
3431,NaN,47.33333333,1,15,0.739959839,0,NaN,0.933333333,-616712.0143,25070.48013,0.711746758,0.673654244,0.14935099,0.714285714,230888.3624,-510014.5624,0.666666667,1.365028296,146176.563
3432,0.628530301,15.66666667,0.666666667,10,0.775255776,1,NaN,0.791666667,-1356011.042,0.666666667,0.825277479,0.666666667,NaN,0.666666667,NaN,878599.5688,223390.1942,1.481367396,486998.3619
3433,0.444744715,NaN,NaN,10,0.741100324,1,NaN,0.666666667,553600.9959,278899.8095,0.742713465,0.67655869,-0.056473087,NaN,305329.7314,1415776.159,2436388.597,1.568878174,239610.5469
3434,NaN,42,0.666666667,10,0.733531943,1,1.081770683,0.666666667,575469.0537,199637.0736,0.715953307,0.666666667,NaN,0.743589744,-61517.94919,3658710.667,826688.8202,1.575004013,301100.1038
3435,-0.175889858,214,0.933333333,25,0.875,0,0.505228871,NaN,-178423.5989,0.666666667,0.722772277,NaN,NaN,0.666666667,201921.7364,-29110.57071,431537.0056,1.495894663,109493.8098
3436,NaN,60.66666667,0.740740741,10,0.724299065,0,1.53805706,0.666666667,-85794.00642,138543.3558,0.779026217,0.666666667,NaN,0.666666667,1048054.66,1007255.171,270291.9479,1.509204942,322675.734
3437,NaN,19,0.708145363,15,0.730718954,0,-0.57528671,1,6761258.23,332013.254,0.72972973,0.666666667,-0.004953333,1,2647524.433,9763907.183,285636.3122,1.522653704,94281.32327
3438,0.425493915,NaN,0.703703704,10,0.711206897,0,NaN,NaN,-28567.07162,132848.0147,0.71484375,0.673469388,NaN,0.839920949,64091.16847,NaN,NaN,1.218423351,290282.9748
3439,NaN,24,NaN,20,0.768104101,0,0.603207949,0.933333333,1446474.44,4819.597281,0.752427184,0.666666667,0.157764098,NaN,-109690.5459,810543.9022,268658.1538,1.225816812,69016.1298
3440,0.172877648,NaN,0.846153846,15,0.726962457,0,NaN,0.833333333,100856.3453,376258.5948,0.779193206,0.666666667,NaN,0.666666667,1459059.261,2876564.808,66476.22607,1.382394028,0.666666667
3441,3.766970491,74,0.666666667,15,0.694251431,0,-0.050259552,0.7,-583666.8403,945403.3348,0.731800766,0.671013431,0.162471334,0.666666667,-96403.34264,1318833.126,285353.687,1.22575546,311388.0127
3442,NaN,NaN,NaN,10,0.793103448,0,1.06643688,0.9,3776038.256,936644.0658,0.791666667,0.666666667,-0.111072232,0.833333333,465460.5868,-11992.18883,452533.9996,1.225806452,352043.6382
3443,0.413342004,174,0.745098039,10,0.837837838,0,0.604572592,0.904761905,751893.1747,242417.1447,0.774193548,0.666666667,0.054525999,0.666666667,1.70E+07,1808292.944,830823.1835,1.45671151,826878.1881
3444,0.575452704,145.6666667,0.833333333,15,0.849376114,1,2.782302478,0.980392157,3752284.214,290171.4636,0.727200226,0.68627451,NaN,0.837080419,59163.34779,-1169.357054,698307.3151,1.478097306,0.666666667
3445,0.406790241,97.33333333,0.733333333,15,0.802083333,0,0.176076616,0.837237828,3942963.927,475914.7664,0.745849298,NaN,0.07662293,0.666666667,-208273.8094,-408272.1391,8282694.405,1.538704269,179533.3303
3446,NaN,47.33333333,1,10,0.960784314,1,0.482100247,0.666666667,620184.6652,NaN,0.717261905,NaN,-0.013891152,1,-216005.628,3981286.915,266199.5625,1.22910931,64697.51826
3447,NaN,217.3333333,0.829059829,15,0.753333333,0,NaN,0.75,7328832.725,379877.4247,0.67768595,0.666666667,0.093209828,0.846486846,614740.0241,-88062.95495,967384.4781,1.328333576,321936.7947
3448,NaN,122.3333333,1,15,NaN,0,0.652740893,0.743589744,-9820.05788,0.666666667,0.78245614,0.679510965,0.069348078,0.916666667,301553.6667,0.666666667,912642.0003,1.228142265,749976.5619
3449,NaN,NaN,0.833333333,20,0.737463127,0,0.218285846,0.666666667,947823.8244,218287.5938,0.706467662,0.666666667,0.028902454,0.904761905,2378539.221,304308.6973,2165908.229,1.283783767,12519.55678
3450,NaN,NaN,0.803751804,20,0.736111111,0,0.035002806,NaN,-882863.3477,0.666666667,0.837301587,0.666666667,NaN,0.703703704,-687076.3635,256333.4117,5028262.684,1.331338901,0.666666667
3451,NaN,80.66666667,0.695652174,15,0.728310502,0,-0.074696125,0.708333333,2995970.098,496454.7517,0.693061224,0.666666667,NaN,1,-152669.9408,105274.2981,53452.5594,1.419829696,38943.67965
3452,-0.101683437,100.6666667,0.888888889,18,0.835609211,0,-0.080329069,NaN,473463.6087,0.666666667,0.763636364,0.666666667,0.167881612,0.925925926,4129922.879,292483.7346,1011447.903,1.445856557,71550.98503
3453,-0.32486546,242.3333333,1,10,0.720996038,0,NaN,NaN,-566849.4933,870859.2094,0.731354609,0.666666667,-0.055491856,0.666666667,22685.6747,-87220.37949,4428025.163,1.265439546,810949.8803
3454,0.093353245,247.3333333,0.777777778,10,0.815789474,1,1.10767974,NaN,-1643694.466,2505256.732,0.780487805,0.666666667,0.098256194,0.827160494,NaN,-286340.9174,729633.0466,1.225168226,115161.9553
3455,NaN,145.6666667,0.87037037,15,0.818783069,0,0.0995353,0.666666667,0.666666667,0.666666667,0.745972739,0.671717172,-0.248700912,0.777777778,77611.7122,565997.9584,141267.084,1.31898642,3014718.058
3456,NaN,54,0.666666667,15,0.810397554,0,0.137189002,NaN,-3871.923355,550296.8658,0.728871036,NaN,0.434953147,0.666666667,NaN,226142.9612,365335.6543,1.44440805,90973.77239
3457,0.189796487,NaN,0.761904762,25,0.720996038,0,NaN,0.825396825,611374.5629,1115219.072,0.758494031,NaN,0.005111199,0.666666667,2958147.544,245815.7435,277979.429,1.364235722,405821.604
3458,-0.25117607,64,0.859903382,12,0.887777778,1,-0.155898617,0.666666667,241196.6722,279993.8133,NaN,0.666666667,0.265776922,0.96969697,726463.1324,-282212.8706,518894.1209,1.24997083,0.666666667
3459,0.309968324,69,0.666666667,10,0.711021505,0,NaN,0.666666667,-1341260.079,0.666666667,0.666666667,0.669536904,-0.160433035,0.761245675,1503689.345,1407980.509,546017.8296,1.52287333,0.666666667
3460,-0.394870075,15.66666667,0.766666667,20,0.948717949,0,NaN,NaN,8385373.163,3342387.769,0.733333333,0.670091215,-0.289680143,0.666666667,55724.19065,258428.6827,3154487.525,1.568648379,0.666666667
3461,0.85012155,147.3333333,0.888888889,10,0.739583333,0,NaN,0.666666667,1.19E+07,2594059.894,0.707482993,0.666666667,NaN,NaN,-1215364.588,34745.08144,9991.07002,1.506917429,45496.89305
