ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year,relative_margin_with_supplier_binary_positive
5480,-0.231444203,17.33333333,NaN,15,0.766205335,0,NaN,1,30970.11264,1246642.728,0.714285714,0.666666667,NaN,0.822222222,750655.0057,1940815.464,2153266.461,1.624665525,19598.10934,0
5481,NaN,84,0.941176471,10,0.815789474,0,NaN,0.666666667,116856.7066,290708.3628,0.753362657,0.681835637,NaN,1,-318542.8334,374645.7644,1.32E+07,1.45671151,3455470.357,1
5482,0.429548861,65.66666667,0.666666667,15,0.89039548,0,-0.059735682,0.703703704,-102882.0606,1289504.852,0.783687943,0.666666667,0.609623424,0.72,1433936.842,-6546.504948,2917.739047,1.569230434,NaN,0
5483,2.373668044,0.666666667,0.878787879,10,0.751322751,0,0.711715263,0.692307692,216482.3867,1725113.179,0.715201465,0.674230906,-0.519288938,1,NaN,4463.177785,1227535.718,1.316266927,707060.5232,0
5484,NaN,59,0.694444444,10,0.84934766,0,-0.299986449,0.904761905,-106298.6072,25217.08853,0.702380952,0.666666667,NaN,1,522285.3621,169678.3238,0.666666667,1.424549194,448338.7011,0
5485,0.091651627,17.33333333,0.75,18,0.727891156,0,0.505331744,0.666666667,-6205.737176,0.666666667,0.771171171,0.666666667,0.147824041,0.666666667,-1069460.026,281065.0727,920285.0401,1.419968495,0.666666667,0
5486,0.703028643,167.3333333,0.73015873,20,0.764857881,0,-0.708000253,0.666666667,33701.92691,446246.177,0.726775956,0.666666667,NaN,0.777777778,-742063.9834,70052.13914,29798.14494,1.214750087,958808.8262,0
5487,NaN,157.3333333,0.666666667,10,0.779411765,0,0.076156682,0.807017544,-422944.1516,0.666666667,0.689922481,0.666666667,0.074759852,0.666666667,526858.0144,-437.4099861,443666.6289,1.526279561,3496162.305,0
5488,NaN,1017.333333,0.833333333,10,0.895747422,0,-0.30266915,0.666666667,-74862.14373,0.666666667,0.708333333,0.666666667,-0.018718974,0.666666667,69386.75479,NaN,1272461.18,1.558562133,190209.6547,0
5489,0.51210214,120.6666667,0.716049383,20,0.765079365,0,NaN,0.740740741,335336.8677,309920.9578,0.780701754,0.670436305,0.047326427,0.666666667,-60975.53514,849794.6235,181088.188,1.508730167,286802.6623,0
5490,NaN,527.3333333,0.777777778,15,0.778761062,0,NaN,0.666666667,-850771.9849,1764171.544,0.701884921,0.68570317,NaN,0.761904762,167361.6398,43264.57492,1263978.371,1.447669908,25306.51855,0
5491,0.349859158,182.3333333,0.912280702,10,0.76984127,0,NaN,NaN,941231.3144,421776.6793,0.727272727,0.666666667,2.13648422,0.666666667,-169958.9839,13124.55064,0.666666667,1.231772236,0.666666667,0
5492,-0.134868239,79,0.888888889,15,0.724760354,0,0.188085673,1,-285756.7356,2657690.337,0.7100271,0.678611312,-0.160489506,0.666666667,-307473.4738,5490998.069,350090.2812,1.363226417,335637.4242,0
5493,0.071739945,187.3333333,NaN,20,0.882503193,0,NaN,0.777777778,355066.3938,252937.5047,0.710339616,0.672589726,-0.040341713,1,-80583.88806,894765.826,366674.6377,1.517493171,0.666666667,1
5494,-0.1736031,610.6666667,NaN,10,0.705339318,0,-0.349558552,1,20120.96519,392302.7788,0.66873706,0.68128655,NaN,0.666666667,1.87E+07,114466.039,293852.9188,1.400671462,5980.723688,0
5495,-0.090889107,17.33333333,0.683333333,25,0.861563913,0,NaN,0.923076923,1342429.026,0.666666667,0.713768116,0.666666667,-0.182111372,0.666666667,0.666666667,188242.0281,20147.55285,1.324238858,160972.911,0
5496,NaN,95.66666667,0.904761905,10,0.82278481,0,-0.725346392,0.777777778,-57689.44568,0.666666667,0.737634963,0.677772303,0.228304118,1,148073.7602,2854068.728,21312.86669,1.630646821,194460.7192,0
5497,NaN,100.6666667,0.722222222,15,0.714759536,0,4.306530188,NaN,-275294.3224,29399.00376,0.767932489,0.666666667,0.1515687,0.666666667,12261.1989,-375145.2902,1433930.864,1.486349036,3080675.313,0
5498,0.037978033,67.33333333,0.777777778,20,0.821759259,0,NaN,0.916666667,3536566.096,0.666666667,0.787570621,0.666666667,0.153934283,0.666666667,751019.0339,724091.8412,2904519.699,1.423428004,0.666666667,0
5499,-0.248943046,64,0.73015873,10,0.733929383,0,NaN,1,7769225.941,1306538.82,0.789473684,0.666666667,NaN,0.666666667,-587791.9116,73104.95425,148392.06,1.270477057,290687.7624,0
5500,NaN,NaN,0.666666667,15,0.791778374,0,NaN,0.724637681,3568796.821,0.666666667,0.779365079,0.666666667,-0.007236909,0.666666667,1052297.325,154365.4402,529730.8841,1.445543152,71217.47195,0
5501,NaN,61.66666667,1,25,0.778787879,1,0.913919606,0.938095238,68562.48173,136012.0109,0.792797306,NaN,-0.366729767,1,659087.0734,2175095.08,249931.8145,1.494704489,0.666666667,0
5502,0.019468488,200.6666667,0.666666667,10,0.715315315,0,-0.239358682,0.866666667,7265532.355,0.666666667,0.722118511,0.666666667,0.260907269,0.866666667,-592338.267,4138147.363,558770.6394,1.302582265,15769.37273,0
5503,NaN,NaN,1,15,0.689922481,1,NaN,NaN,7527997.079,0.666666667,0.730072464,0.666666667,0.052981932,0.904761905,283922.1227,642602.3775,307206.5901,1.476416166,289469.4456,0
5504,NaN,124,1,20,0.781609195,0,0.177009374,NaN,-134135.0451,0.666666667,0.740338763,0.676647427,-0.002025707,0.948717949,NaN,0.666666667,768549.9748,1.21645933,0.666666667,0
5505,NaN,130.6666667,0.846153846,10,0.738295062,0,1.446639826,0.666666667,3528291.474,39173.41055,0.696969697,0.672222222,0.128110462,0.666666667,2.06E+07,-397191.7052,621453.32,1.227883719,66455.16305,0
5506,-0.168588268,87.33333333,NaN,20,0.8,1,NaN,0.944444444,-121760.632,0.666666667,0.694145935,0.666666667,-0.10541493,0.666666667,-35150.32349,1.11E+07,3538346.549,1.348598822,0.666666667,0
5507,0.217377385,109,0.666666667,18.51851852,0.896124031,0,1.349996979,0.666666667,472780.1646,1037023.774,0.696604013,0.679532164,0.188112987,0.714285714,507756.6175,1418312.002,2330853.476,1.624583075,0.666666667,0
5508,0.203793659,27.33333333,0.769230769,15,0.776276276,0,NaN,0.666666667,0.666666667,138326.6514,0.722836804,0.666666667,-0.365177314,0.666666667,-94267.55806,-942411.3812,212399.6972,1.400719337,0.666666667,0
5509,2.408158952,NaN,0.666666667,20,0.753382639,0,-0.399568503,NaN,83993.8442,165486.5331,0.74199584,0.684057971,0.866595089,0.888888889,1655505.854,33868.55374,109264.2485,1.332270038,0.666666667,0
5510,-0.138375716,107.3333333,0.666666667,15,0.846385542,0,-0.206821165,0.767258383,2.17E+07,104330.6167,0.706790123,0.669200037,-0.109535801,NaN,2094201.959,-140884.8933,1298620.451,1.172108178,0.666666667,0
5511,1.573161525,NaN,1,20,0.866666667,0,0.871088715,NaN,7316602.58,0.666666667,0.759637188,0.666666667,NaN,0.666666667,-116095.6445,1402827.592,840604.5525,1.476416166,0.666666667,0
5512,0.186661709,182.3333333,0.833333333,20,0.808776316,0,0.015462237,1,701978.4574,361537.9383,0.695652326,0.679678091,NaN,0.666666667,2896234.895,157363.7375,3442437.638,1.296946906,0.666666667,0
5513,NaN,164,0.692307692,7.142857075,0.778153153,0,-0.008163447,0.785714286,4329720.203,387791.591,0.754152824,0.67311406,0.164015137,0.666666667,1197059.916,1205395.795,0.666666667,1.25579951,271858.4121,0
5514,0.138319456,217.3333333,1,15,0.891812865,0,NaN,0.933333333,2072533.301,654604.322,0.666666667,0.666666667,-2.59619635,0.666666667,67524.15913,9310295.105,381859.236,1.261645746,75645.58312,0
5515,1.0031835,434,0.714285714,15,0.817269076,0,NaN,0.833333333,-488507.6471,3452754.145,0.739102201,0.718227877,-0.122659806,0.666666667,-628495.8114,525110.4202,0.666666667,1.308961889,10270.72156,1
5516,0.328730843,107.3333333,0.703703704,10,0.76744186,0,0.166398438,0.666666667,-85794.00642,1461758.673,0.691893013,0.666666667,0.071214475,0.666666667,2497518.444,174793.8535,130987.6379,1.376475562,196811.4283,0
5517,0.531397571,140.6666667,1,10,0.83974359,0,0.176423522,0.733333333,470015.7313,190209.6547,0.691056911,0.666666667,-1.081661185,0.75308642,8973400.26,-58980.52429,2559244.861,1.285192671,13899.11931,0
5518,NaN,115.6666667,0.733333333,10,0.81158524,1,NaN,1,-819388.4311,34748.73296,0.793650794,0.7,NaN,0.7,1040217.654,742626.4902,173210.9101,1.413842852,800187.4107,0
5519,-0.376741577,125.6666667,0.833333333,12,0.726950355,0,1.336859084,0.841269841,2388969.176,147996.9679,0.76344086,0.666666667,0.13210403,0.666666667,210338.4313,1010235.222,1225830.291,1.921334578,0.666666667,0
5520,NaN,165.6666667,0.6875,10,0.802173913,1,NaN,NaN,3219097.669,357.4436538,0.742798354,0.695387868,0.169347535,0.916666667,17685.23705,3035546.234,864218.7189,1.334688686,414067.6952,0
5521,-0.275393513,45.66666667,0.701754386,10,0.733665008,0,0.072975518,0.833333333,-1788594.929,256979.7892,0.695859213,0.666666667,-0.040057507,0.857142857,NaN,4693.732746,436889.0347,1.266666667,127743.7484,0
5522,2.026873043,50.66666667,NaN,15,0.764295676,0,NaN,0.743589744,1.28E+07,273213.471,0.666666667,0.666666667,0.166744854,0.704661558,493788.9998,233382.5304,1554082.063,1.426654026,1423326.62,0
5523,-0.041980106,140.6666667,NaN,10,0.746236559,0,0.055956173,0.666666667,18966.55987,194114.466,0.744121715,0.666666667,0.147594783,0.880952381,1755581.544,918972.837,736942.5971,1.624558705,394538.4764,0
5524,1.229476281,874,0.666666667,20,0.730459166,0,0.582146499,0.735714286,1.81E+07,203122.8349,0.783068783,0.666666667,-0.022037302,1,102815.0943,3528548.171,2916099.103,1.508376813,0.666666667,0
5525,0.444235302,20.33333333,0.85,10,0.869198312,0,0.060707131,0.833333333,-53597.29851,219638.1286,0.693440428,0.666666667,NaN,0.863636364,-30546.88463,858806.2515,523052.2057,1.496595114,133769.9859,0
5526,-0.09103274,34,0.666666667,10,0.768104101,0,NaN,0.666666667,-49456.05021,438737.0309,0.666666667,0.666666667,NaN,0.666666667,1.42E+07,2712076.127,6550.478254,1.418853508,102261.2884,0
5527,0.213822412,39.66666667,0.693693694,32.80899048,0.803791887,0,0.060229843,0.666666667,-136195.1073,74621.81532,0.733603314,0.67816092,-0.055569619,0.708333333,681839.8699,120565.2735,345000.4134,1.538710712,119653.4393,1
5528,NaN,232.3333333,0.83908046,15,0.896509739,0,-0.105715325,0.777777778,3684612.685,172933.2213,0.714776632,0.666666667,0.256203783,NaN,80633.82952,438565.6632,580198.1066,1.213282279,0.666666667,0
5529,1.137119672,15.66666667,NaN,25,0.721518987,0,NaN,0.888888889,1525003.839,306488.5221,0.666666667,0.666666667,NaN,NaN,-39881.05157,759802.837,2727491.867,1.474180036,141706.238,0
5530,NaN,214,0.666666667,10,0.750733568,0,0.040091116,0.851851852,-392132.8276,40257.20659,0.724531377,0.666666667,NaN,0.666666667,-135451.3248,4679347.854,85258.54205,1.399783576,NaN,1
5531,1.665415521,337.3333333,0.944444444,20,0.74595843,0,NaN,0.857142857,209634.8519,902207.2365,0.739316239,0.666666667,NaN,1,1104441.451,67936.71856,6906.368111,1.45671151,8834.333732,0
5532,0.056154007,49,0.722222222,10,0.837414966,1,NaN,0.666666667,1.64E+07,719237.7676,0.687343271,0.666666667,-0.099023192,1,-1345391.888,-169736.0257,15012.90021,1.325641674,0.666666667,0
5533,-0.134071871,87.33333333,1,10,0.740458015,1,-0.072938143,NaN,0.666666667,0.666666667,0.740494999,0.666666667,-0.136678797,0.833333333,657429.1968,148180.5109,811354.8308,1.486407166,0.666666667,0
5534,0.2087434,105.6666667,0.666666667,10,0.74531312,0,-0.176716537,0.75,970425.8169,670848.947,0.803252033,0.666666667,0.080963013,0.666666667,3191870.138,341332.5332,71469.11705,NaN,4882552.68,0
5535,-0.177544385,67.33333333,0.666666667,15,0.719160105,0,NaN,0.888888889,2.48E+07,606043.2346,0.793643946,0.666666667,-0.023013419,NaN,589780.1395,850939.3148,226369.2835,1.676961563,NaN,0
5536,1.347226558,144.6666667,NaN,25,0.760999606,0,3.00671647,0.714285714,-275294.3224,72945.64374,NaN,0.666666667,NaN,0.933333333,1640612.284,-60846.63077,101.6020706,1.413630285,0.666666667,0
5537,0.087044798,42.33333333,0.722222222,15,0.744855967,1,NaN,0.666666667,5916027.653,834179.1053,0.729527105,0.666666667,-0.514810811,0.944444444,3010310.549,245242.297,347008.6476,1.363173319,1485063.075,0
5538,0.035060733,330.6666667,0.708333333,15,0.758454106,0,-0.151344628,1,2.15E+07,1051.615446,0.762886598,0.666666667,0.05554785,0.833333333,0.666666667,-107376.4734,0.666666667,1.213700126,0.666666667,1
5539,-0.057062069,84,0.679487179,15,0.719106844,0,NaN,1,164003.2239,821469.0034,0.797979798,0.683017066,-0.004410509,0.666666667,1745680.628,45423.15321,722432.7797,1.376151482,NaN,0
5540,1.752988002,17.33333333,0.736842105,10,0.727506427,0,-0.094815324,NaN,192423.8532,218218.6839,0.704336641,0.671313162,-0.037949164,0.75,-378315.5371,-6539.947601,0.666666667,1.317547261,283491.1164,0
5541,NaN,20.66666667,NaN,13.14999962,0.756613757,0,0.059197058,0.833333333,8424109.746,683032.2342,0.786967419,0.680986888,-0.118600138,0.761904762,1164936.739,191965.837,248374.7715,1.560720269,NaN,1
5542,NaN,NaN,1,15,0.732804233,0,NaN,0.666666667,686809.8985,0.666666667,0.750670241,0.686330532,0.028878916,1,2921081.18,1063299.839,2221180.163,1.612894624,8471122.94,1
5543,0.290501113,24,0.9,15,0.73510435,0,0.080960965,0.666666667,147073.1654,258035.4959,0.717948718,0.704761905,0.026979546,0.755555556,86954.72969,339769.8683,0.666666667,1.228241623,349276.1383,1
5544,0.243093081,147.3333333,NaN,10,0.717171717,0,NaN,1,687520.8577,0.666666667,0.796875,0.666666667,NaN,0.666666667,318044.8176,1346559.736,226274.8116,1.539608508,394673.8323,0
5545,-0.177547341,219,0.851851852,15,0.745901639,0,0.002160303,0.666666667,7897305.995,170910.9681,0.690686009,0.676107271,NaN,0.880952381,1.75E+07,1795138.536,NaN,1.528856172,73936.33463,0
5546,NaN,NaN,0.666666667,10,0.75704698,0,NaN,NaN,1.18E+07,1504569.514,0.666666667,0.666666667,-0.492779019,0.777777778,370913.9342,341751.2087,387523.3667,1.456655786,42099.42163,0
5547,0.161220749,326,0.861111111,20,0.773231032,1,0.241619561,1,-20378.86335,89031.63705,0.73967682,0.718213058,0.009563249,0.666666667,2632051.958,8220879.095,0.666666667,1.52784043,20180.69003,1
5548,-0.381680383,105.6666667,NaN,10,0.802658655,0,0.622703571,0.777777778,1085717.271,0.666666667,0.734989648,0.675793651,0.193169154,0.933333333,265947.068,5190590.772,945718.6166,1.533335049,0.666666667,0
5549,NaN,75.66666667,0.696969697,10,0.753554502,0,0.196411565,0.706666667,2327672.511,432087.2842,0.683760684,0.666666667,0.082421336,NaN,822639.9638,-52488.84428,1119066.049,1.41564161,0.666666667,0
5550,NaN,116,0.666666667,20,0.715071507,0,0.360661613,1,-1097254.504,524990.5265,0.716171617,0.666666667,0.100855458,0.666666667,41459.71521,144528.1976,541095.2707,1.628487575,120848.2904,0
5551,-0.096860018,NaN,0.854166667,10,0.795852107,0,-0.190877924,0.666666667,660415.0933,237492.7065,0.666666667,0.666666667,-0.015204723,1,735382.0537,2158343.117,2302551.4,1.303849704,0.666666667,1
5552,0.367737318,56.66666667,0.717948718,10,0.803054469,0,0.467487257,0.733333333,59729.83782,532737.9899,0.749784668,0.69047619,0.051909336,NaN,162414.8378,-1252217.957,246216.2158,1.497636629,0.666666667,0
5553,1.098115382,49,0.666666667,20,0.775700935,1,-0.071456874,0.666666667,1.18E+07,0.666666667,0.730537582,0.671428571,NaN,0.723622782,1277139.767,-489821.5054,3128397.633,1.560199452,367032.615,0
5554,3.70E-04,75.66666667,0.916666667,15,0.825240268,0,-0.00732879,NaN,553274.294,0.666666667,0.696969697,0.666666667,-0.023013419,0.944444444,237075.8079,7774115.042,5327432.967,1.598154037,1128218.757,0
5555,-0.086018441,24,0.928494624,7.440000057,0.74497992,0,0.434344942,0.666666667,1.55E+07,0.666666667,0.733974657,0.679356358,NaN,NaN,91987.7292,4370267.348,969026.7035,1.424122257,286051.2606,0
5556,2.45942385,17.33333333,0.714285714,15,0.73015873,1,NaN,0.688888889,7147465.403,216007.9017,0.71659919,0.666666667,0.76899894,0.939393939,1.21E+07,372008.2042,1641964.287,1.826278007,0.666666667,0
5557,0.425325974,452.3333333,0.737373737,10,0.744268078,1,NaN,0.791666667,-199578.4065,10930.28799,0.695778933,0.666666667,0.358184137,0.916666667,2402120.906,1.04E+07,23248.91025,1.2320133,0.666666667,0
5558,0.147142705,77.33333333,0.863546933,15,0.745179063,0,0.761808922,0.714285714,2239771.241,225857.5547,0.689067056,0.696969697,-0.361150129,0.944444444,231944.0907,296876.8037,105726.9764,1.538704269,NaN,0
5559,NaN,219,0.729166667,15,0.762513312,0,NaN,0.916666667,38181.49224,0.666666667,0.744725966,0.666666667,0.066589188,0.666666667,1000188.785,459682.2003,1115589.084,1.406469799,2483229.27,0
5560,3.333069236,337.3333333,0.888888889,15,0.73309303,0,0.301181016,NaN,260688.8942,422284.4405,0.681966634,0.666666667,0.100720586,0.714285714,7391.120939,3463213.473,37832.77867,1.560788644,0.666666667,0
5561,0.771135359,80.66666667,0.746031746,15,0.784530387,1,NaN,0.777777778,7809654.658,124215.9433,0.76202957,0.666666667,0.055511131,NaN,694803.0521,-195795.6641,0.666666667,1.662026324,1587535.931,0
5562,-0.061678474,154,0.794871795,20,0.726685134,0,0.47725934,0.948717949,751888.9893,96148.23848,0.735578977,0.666666667,NaN,0.666666667,-7255.355753,1465425.233,0.666666667,1.413757869,0.666666667,1
5563,-0.050946651,104,0.666666667,20,0.915343915,0,NaN,1,1912560.103,0.666666667,0.755838641,0.672839506,NaN,0.666666667,-18978.87146,3456.948153,8018312.763,1.301369882,675530.8657,0
5564,0.742799717,107.3333333,NaN,15,0.725790694,0,NaN,0.933333333,53780.48106,396535.2194,0.72385962,0.679491687,-0.077889071,0.666666667,NaN,-203761.0427,547370.5979,1.283783827,0.666666667,1
5565,1.783886516,54,0.717948718,15,0.714859438,0,-10.29902344,0.666666667,3288052.449,0.666666667,0.733333333,NaN,NaN,0.666666667,153592.6068,749955.2438,906838.5219,1.403933728,3318354.224,1
5566,-0.195383321,59,0.692307692,10,0.850393701,1,0.662549973,NaN,1521807.355,114968.3448,0.774647887,0.666666667,-0.004101004,0.666666667,2720439.658,60631.54544,68224.39549,1.447042216,0.666666667,1
5567,0.200124563,67,NaN,20,0.892473118,0,0.395723732,NaN,505569.164,5680.747528,0.724310777,0.671739719,0.019880081,1,93.48820097,1419005.34,17202.858,1.20253169,789344.2748,0
5568,0.842877283,NaN,0.714285714,10,0.698717949,0,0.653076149,1,2593378.823,287659.5502,0.732025449,0.666666667,NaN,0.873015873,-766053.615,-74062.47294,0.666666667,1.40071113,0.666666667,1
5569,-0.320610114,67.33333333,1,10,0.77672956,0,NaN,NaN,6761258.23,374735.8709,0.737824395,0.666666667,0.146528387,NaN,NaN,1168045.232,57233.75948,1.348777622,0.666666667,1
5570,-1.052775959,147.3333333,0.916666667,15,0.80273752,0,0.37604533,0.666666667,476496.6285,564237.1039,0.703703704,0.666666667,-7.30E-04,0.666666667,874893.9379,-230.3333333,5226477.354,1.355788092,0.666666667,0
5571,0.429699037,80.66666667,0.708333333,6,NaN,0,NaN,0.820352033,1551891.086,1130636.606,0.74368231,NaN,0.041771498,0.666666667,0.666666667,348758.7172,92123.38758,1.438274409,0.666666667,0
5572,0.074017255,87.33333333,0.888888889,20,0.738461538,0,0.659768667,0.9,3735767.21,55019.09169,0.704725415,0.666666667,NaN,0.777777778,47539.96259,4642.017839,0.666666667,1.622268219,0.666666667,0
5573,NaN,250.6666667,0.966666667,10,0.722222222,0,-0.11911556,0.939393939,560307.8951,105441.0697,0.773809524,0.666666667,NaN,0.666666667,-312828.3945,2578780.273,2862526.289,1.446385431,NaN,0
5574,NaN,116,0.8,20,0.771604938,1,0.769896433,NaN,682988.6013,223079.4173,0.791348601,0.666666667,0.22116287,0.666666667,1445521.849,4106250.489,1803468.29,1.383006927,1706402.446,1
5575,-0.558297202,114,1,15,0.746312684,0,NaN,0.666666667,485449.7049,572613.5353,0.776094276,0.693121175,-0.01869514,0.833333333,20440.0613,1306335.157,1.32E+07,1.266666667,2576172.27,0
5576,0.33493382,42,NaN,15,0.846307385,0,0.29787633,0.666666667,1844757.187,352689.7912,0.710526316,0.670238095,-0.037720677,0.916666667,172803.6138,232471.0909,0.666666667,1.560788644,948075.0562,0
5577,0.004274158,109,0.802083333,15,0.782608696,0,NaN,0.666666667,2.30E+07,627455.3785,0.73278226,0.707071836,-0.224968704,0.6875,463233.0479,1690310.314,831837.8201,1.465341582,0.666666667,1
5578,0.145108149,54,0.888888889,15,0.813333333,0,1.149400805,0.692307692,50625.89161,0.666666667,0.70521542,0.666666667,-0.188238193,0.785714286,-7049.063192,561198.6563,188688.2661,1.319003972,32983.46784,1
5579,NaN,38.66666667,NaN,10,0.788804071,1,0.21104749,NaN,1082764.084,0.666666667,0.728813559,0.666666667,0.152371861,0.848484848,964603.9902,246109.2156,341296.3855,1.350517505,243569.0793,0
5580,-0.32530232,115.6666667,0.933333333,15,0.840425532,0,-0.060027271,0.666666667,460038.9393,530330.6735,0.666666667,0.691804922,0.032783951,0.666666667,4125993.724,-23798.48628,321696.0464,1.301898484,332050.6132,1
5581,NaN,125.6666667,0.666666667,15,0.869418826,0,0.129708547,0.666666667,3451180.13,63419.56249,0.722118511,NaN,-0.235647327,0.666666667,417554.8808,-37815.20854,193463.165,1.521549207,8217.718778,0
5582,NaN,NaN,0.925925926,25,0.771144279,0,NaN,0.722222222,1760731.865,347099.1867,0.794007491,0.673094879,NaN,0.666666667,5119851.757,-147730.9365,2116284.41,1.624506197,478.264814,0
5583,0.613595431,200.6666667,1,10,0.86946987,1,NaN,NaN,5365471.856,16947.93439,0.713178295,0.666666667,NaN,0.666666667,66872.19706,145658.5649,1427232.27,1.28479273,924365.1768,0
5584,-0.346084775,117.3333333,0.744897959,15,0.695052272,0,0.665822257,1,1050029.599,117416.2529,0.710364146,0.666666667,NaN,0.666666667,3163708.784,1333681.371,1.97E+07,1.394501051,338401.1871,0
5585,0.337427491,600.6666667,0.8,15,0.797101449,0,-0.248411667,0.719298246,2142841.502,0.666666667,0.736052287,0.759689922,0.241760479,NaN,484225.4168,135332.9234,784191.7464,1.266666667,108926.0338,0
5586,0.8307741,94,0.733333333,0,0.692546584,0,0.268434659,1,-87877.81386,0.666666667,0.676190476,0.666666667,0.093451714,1,-102479.173,-162516.4539,3790470.162,1.349591551,25959.24458,1
5587,-0.145553796,242.3333333,0.885057471,23,0.717299578,0,NaN,0.696969697,8980714.061,0.666666667,0.8026534,0.671433551,NaN,0.666666667,2524073.726,-83092.14329,0.666666667,1.322788115,129071.9674,0
5588,0.189796487,230.6666667,NaN,15,0.741666667,0,-0.147729595,NaN,-277681.2433,1188796.209,0.680178482,0.679487179,0.23766588,0.7,481901.6411,1782372.648,0.666666667,1.400663483,0.666666667,0
5589,0.155420651,94,0.894736842,10,1,0,0.338185085,NaN,203869.2552,0.666666667,0.705964686,0.666666667,0.03080045,1,-102845.7789,6917614.031,195373.8964,1.533655026,0.666666667,0
5590,0.035730109,190.6666667,NaN,10,0.755244755,0,NaN,0.666666667,2687667.091,78535.68951,0.749494949,0.666666667,0.158592173,0.666666667,5525.034682,762581.0904,116109.8435,1.266666667,NaN,0
5591,NaN,217.3333333,1,10,0.744548287,0,-0.217174627,0.944444444,1575049.125,759180.7153,0.676470588,0.666666667,0.408842631,0.666666667,-242267.2414,1199414.532,3063005.249,1.085714286,375532.664,0
5592,0.005089576,204,NaN,15,0.725239617,0,0.545743945,0.722222222,36771.16796,9714.590209,0.718894009,0.671775053,-0.065587066,0.666666667,474808.17,4164.990504,6434.301443,1.549673808,266928.9841,1
5593,NaN,64,0.833333333,15,NaN,0,0.434301825,0.96964517,12998.51865,438130.7261,0.698924731,0.666666667,NaN,0.851851852,-1256469.211,153360.8757,144371.34,1.304638468,0.666666667,0
5594,1.638827423,40.66666667,0.666666667,15,0.775919732,0,-0.090257547,0.916666667,-370432.4476,0.666666667,0.714285714,0.666666667,NaN,0.666666667,2454093.956,-52144.61562,307050.3218,1.437477292,29568.22515,0
5595,0.599995334,29,0.862745098,15,0.749340369,1,0.02778245,1,1.71E+07,285377.1287,0.776556777,0.666666667,0.200460947,0.666666667,118526.4371,932865.5263,0.666666667,1.592109189,846487.409,0
5596,NaN,37.33333333,0.888888889,15,0.872453196,1,NaN,0.666666667,-105934.6039,949980.0416,0.751054852,0.666666667,NaN,0.817687075,5292780.609,-40738.76638,7474.808707,1.605188977,97459.36732,0
5597,NaN,182.3333333,1,15,0.765517241,1,NaN,0.666666667,244080.3583,1498871.578,0.771929825,0.666666667,NaN,0.666666667,NaN,1466970.482,7496686.296,1.563819096,678936.3593,0
5598,0.281004064,210.6666667,0.733333333,10,0.751111111,1,1.256818375,0.714285714,-408376.4386,174823.2074,0.678416438,NaN,0.033122659,0.80952381,1.34E+07,1630912.615,209228.7105,1.543810116,0.666666667,0
5599,0.58330688,77.33333333,0.666666667,10,0.696969697,0,0.444476135,0.777777778,-39404.19905,2448253.061,0.75,0.666666667,NaN,0.866666667,7472639.476,-455890.5129,2900018.193,1.763627683,414298.5533,0
5600,NaN,225.6666667,0.694444444,15,0.709317305,0,-0.092469363,NaN,1.79E+07,0.666666667,0.776666667,0.684349763,-0.141806705,0.714285714,2766629.798,336319.5981,7398500.657,1.322237152,519.8139756,0
5601,-0.086018441,190.6666667,0.666666667,15,0.854439813,0,NaN,0.733333333,710697.7384,1029011.906,0.714285714,0.690140845,-0.110683564,1,138626.8292,58766.51163,1331612.069,1.1875,243703.4801,0
5602,0.569001221,200.6666667,0.871794872,15,0.839160839,0,NaN,1,350406.2395,1143275.399,0.742063492,0.666666667,-0.27341738,0.726190476,694803.0521,452247.1554,1608896.014,1.41355668,3331081.11,0
5603,0.116229492,50.66666667,0.666666667,25,0.792880259,0,-0.180403439,0.666666667,2491825.406,6932.447339,0.75,0.696969697,-0.141797374,0.666666667,-81016.37136,216835.0517,231189.5334,1.826278007,0.666666667,0
5604,NaN,317.3333333,NaN,20,0.740616246,1,NaN,0.75,-74912.99208,194323.6266,0.734260518,NaN,0.18055762,NaN,-1844.889214,665375.9116,2215409.405,1.517500598,0.666666667,0
